지역명,규모구분,연도,월,분양가격(제곱미터),평당분양가격
강원,전용면적 60제곱미터초과 85제곱미터이하,2018,11,2380.0,7854.0
강원,전용면적 85제곱미터초과 102제곱미터이하,2018,11,2865.0,9454.5
강원,전용면적 102제곱미터초과,2018,11,2528.0,8342.4
충북,모든면적,2018,11,2367.0,7811.099999999999
충북,전용면적 60제곱미터이하,2018,11,2261.0,7461.299999999999
충북,전용면적 60제곱미터초과 85제곱미터이하,2018,11,2383.0,7863.9
충북,전용면적 85제곱미터초과 102제곱미터이하,2018,11,2725.0,8992.5
충북,전용면적 102제곱미터초과,2018,11,2689.0,8873.699999999999
충남,모든면적,2018,11,2421.0,7989.299999999999
충남,전용면적 60제곱미터이하,2018,11,2408.0,7946.4
충남,전용면적 60제곱미터초과 85제곱미터이하,2018,11,2412.0,7959.599999999999
충남,전용면적 85제곱미터초과 102제곱미터이하,2018,11,2657.0,8768.1
충남,전용면적 102제곱미터초과,2018,11,2729.0,9005.699999999999
전북,모든면적,2018,11,2343.0,7731.9
전북,전용면적 60제곱미터이하,2018,11,2666.0,8797.8
전북,전용면적 60제곱미터초과 85제곱미터이하,2018,11,2326.0,7675.799999999999
전북,전용면적 85제곱미터초과 102제곱미터이하,2018,11,2636.0,8698.8
전북,전용면적 102제곱미터초과,2018,11,2593.0,8556.9
전남,모든면적,2018,11,2338.0,7715.4
전남,전용면적 60제곱미터이하,2018,11,2276.0,7510.799999999999
전남,전용면적 60제곱미터초과 85제곱미터이하,2018,11,2332.0,7695.599999999999
전남,전용면적 85제곱미터초과 102제곱미터이하,2018,11,2482.0,8190.599999999999
전남,전용면적 102제곱미터초과,2018,11,2502.0,8256.6
경북,모든면적,2018,11,2681.0,8847.3
경북,전용면적 60제곱미터이하,2018,11,2548.0,8408.4
경북,전용면적 60제곱미터초과 85제곱미터이하,2018,11,2680.0,8844.0
경북,전용면적 85제곱미터초과 102제곱미터이하,2018,11,2699.0,8906.699999999999
경북,전용면적 102제곱미터초과,2018,11,2884.0,9517.199999999999
경남,모든면적,2018,11,2797.0,9230.1
경남,전용면적 60제곱미터이하,2018,11,2887.0,9527.1
경남,전용면적 60제곱미터초과 85제곱미터이하,2018,11,2781.0,9177.3
경남,전용면적 85제곱미터초과 102제곱미터이하,2018,11,3173.0,10470.9
경남,전용면적 102제곱미터초과,2018,11,2990.0,9867.0
제주,모든면적,2018,11,3314.0,10936.199999999999
제주,전용면적 60제곱미터이하,2018,11,3804.0,12553.199999999999
제주,전용면적 60제곱미터초과 85제곱미터이하,2018,11,3341.0,11025.3
제주,전용면적 85제곱미터초과 102제곱미터이하,2018,11,3226.0,10645.8
제주,전용면적 102제곱미터초과,2018,11,2990.0,9867.0
서울,모든면적,2018,12,7398.0,24413.399999999998
서울,전용면적 60제곱미터이하,2018,12,7398.0,24413.399999999998
서울,전용면적 60제곱미터초과 85제곱미터이하,2018,12,7890.0,26037.0
서울,전용면적 85제곱미터초과 102제곱미터이하,2018,12,6842.0,22578.6
서울,전용면적 102제곱미터초과,2018,12,7545.0,24898.5
인천,모든면적,2018,12,3548.0,11708.4
인천,전용면적 60제곱미터이하,2018,12,3403.0,11229.9
인천,전용면적 60제곱미터초과 85제곱미터이하,2018,12,3731.0,12312.3
인천,전용면적 85제곱미터초과 102제곱미터이하,2018,12,3492.0,11523.599999999999
인천,전용면적 102제곱미터초과,2018,12,4455.0,14701.5
경기,모든면적,2018,12,4175.0,13777.5
경기,전용면적 60제곱미터이하,2018,12,4439.0,14648.699999999999
경기,전용면적 60제곱미터초과 85제곱미터이하,2018,12,4130.0,13629.0
경기,전용면적 85제곱미터초과 102제곱미터이하,2018,12,4888.0,16130.4
경기,전용면적 102제곱미터초과,2018,12,4925.0,16252.5
부산,모든면적,2018,12,4068.0,13424.4
부산,전용면적 60제곱미터이하,2018,12,3778.0,12467.4
부산,전용면적 60제곱미터초과 85제곱미터이하,2018,12,4064.0,13411.199999999999
부산,전용면적 85제곱미터초과 102제곱미터이하,2018,12,4066.0,13417.8
부산,전용면적 102제곱미터초과,2018,12,4293.0,14166.9
대구,모든면적,2018,12,3925.0,12952.5
대구,전용면적 60제곱미터이하,2018,12,3909.0,12899.699999999999
대구,전용면적 60제곱미터초과 85제곱미터이하,2018,12,3918.0,12929.4
대구,전용면적 85제곱미터초과 102제곱미터이하,2018,12,3698.0,12203.4
대구,전용면적 102제곱미터초과,2018,12,4019.0,13262.699999999999
광주,모든면적,2018,12,3284.0,10837.199999999999
광주,전용면적 60제곱미터이하,2018,12,3207.0,10583.099999999999
광주,전용면적 60제곱미터초과 85제곱미터이하,2018,12,3282.0,10830.599999999999
광주,전용면적 85제곱미터초과 102제곱미터이하,2018,12,,
광주,전용면적 102제곱미터초과,2018,12,,
대전,모든면적,2018,12,3640.0,12012.0
대전,전용면적 60제곱미터이하,2018,12,,
대전,전용면적 60제곱미터초과 85제곱미터이하,2018,12,3632.0,11985.599999999999
대전,전용면적 85제곱미터초과 102제곱미터이하,2018,12,,
대전,전용면적 102제곱미터초과,2018,12,4877.0,16094.099999999999
울산,모든면적,2018,12,,
울산,전용면적 60제곱미터이하,2018,12,,
울산,전용면적 60제곱미터초과 85제곱미터이하,2018,12,,
울산,전용면적 85제곱미터초과 102제곱미터이하,2018,12,,
울산,전용면적 102제곱미터초과,2018,12,,
세종,모든면적,2018,12,3055.0,10081.5
세종,전용면적 60제곱미터이하,2018,12,3064.0,10111.199999999999
세종,전용면적 60제곱미터초과 85제곱미터이하,2018,12,3063.0,10107.9
세종,전용면적 85제곱미터초과 102제곱미터이하,2018,12,3155.0,10411.5
세종,전용면적 102제곱미터초과,2018,12,2990.0,9867.0
강원,모든면적,2018,12,2326.0,7675.799999999999
강원,전용면적 60제곱미터이하,2018,12,2452.0,8091.599999999999
강원,전용면적 60제곱미터초과 85제곱미터이하,2018,12,2319.0,7652.7
강원,전용면적 85제곱미터초과 102제곱미터이하,2018,12,2865.0,9454.5
강원,전용면적 102제곱미터초과,2018,12,2387.0,7877.099999999999
충북,모든면적,2018,12,2367.0,7811.099999999999
충북,전용면적 60제곱미터이하,2018,12,2261.0,7461.299999999999
충북,전용면적 60제곱미터초과 85제곱미터이하,2018,12,2383.0,7863.9
충북,전용면적 85제곱미터초과 102제곱미터이하,2018,12,2725.0,8992.5
충북,전용면적 102제곱미터초과,2018,12,2689.0,8873.699999999999
충남,모든면적,2018,12,2415.0,7969.5
충남,전용면적 60제곱미터이하,2018,12,2408.0,7946.4
충남,전용면적 60제곱미터초과 85제곱미터이하,2018,12,2394.0,7900.2
충남,전용면적 85제곱미터초과 102제곱미터이하,2018,12,2657.0,8768.1
충남,전용면적 102제곱미터초과,2018,12,2729.0,9005.699999999999
전북,모든면적,2018,12,2380.0,7854.0
전북,전용면적 60제곱미터이하,2018,12,2666.0,8797.8
전북,전용면적 60제곱미터초과 85제곱미터이하,2018,12,2365.0,7804.5
전북,전용면적 85제곱미터초과 102제곱미터이하,2018,12,3052.0,10071.6
전북,전용면적 102제곱미터초과,2018,12,2651.0,8748.3
전남,모든면적,2018,12,2389.0,7883.7
전남,전용면적 60제곱미터이하,2018,12,2152.0,7101.599999999999
전남,전용면적 60제곱미터초과 85제곱미터이하,2018,12,2381.0,7857.299999999999
전남,전용면적 85제곱미터초과 102제곱미터이하,2018,12,2482.0,8190.599999999999
전남,전용면적 102제곱미터초과,2018,12,2633.0,8688.9
경북,모든면적,2018,12,2681.0,8847.3
경북,전용면적 60제곱미터이하,2018,12,2548.0,8408.4
경북,전용면적 60제곱미터초과 85제곱미터이하,2018,12,2680.0,8844.0
경북,전용면적 85제곱미터초과 102제곱미터이하,2018,12,2699.0,8906.699999999999
경북,전용면적 102제곱미터초과,2018,12,2884.0,9517.199999999999
경남,모든면적,2018,12,2932.0,9675.6
경남,전용면적 60제곱미터이하,2018,12,2887.0,9527.1
경남,전용면적 60제곱미터초과 85제곱미터이하,2018,12,2914.0,9616.199999999999
경남,전용면적 85제곱미터초과 102제곱미터이하,2018,12,3173.0,10470.9
경남,전용면적 102제곱미터초과,2018,12,3703.0,12219.9
제주,모든면적,2018,12,3424.0,11299.199999999999
제주,전용면적 60제곱미터이하,2018,12,3804.0,12553.199999999999
제주,전용면적 60제곱미터초과 85제곱미터이하,2018,12,3504.0,11563.199999999999
제주,전용면적 85제곱미터초과 102제곱미터이하,2018,12,3226.0,10645.8
제주,전용면적 102제곱미터초과,2018,12,2952.0,9741.6
서울,모든면적,2019,1,7600.0,25080.0
서울,전용면적 60제곱미터이하,2019,1,7400.0,24420.0
서울,전용면적 60제곱미터초과 85제곱미터이하,2019,1,8105.0,26746.5
서울,전용면적 85제곱미터초과 102제곱미터이하,2019,1,6842.0,22578.6
서울,전용면적 102제곱미터초과,2019,1,7787.0,25697.1
인천,모든면적,2019,1,3583.0,11823.9
인천,전용면적 60제곱미터이하,2019,1,3461.0,11421.3
인천,전용면적 60제곱미터초과 85제곱미터이하,2019,1,3766.0,12427.8
인천,전용면적 85제곱미터초과 102제곱미터이하,2019,1,3492.0,11523.599999999999
인천,전용면적 102제곱미터초과,2019,1,4455.0,14701.5
경기,모든면적,2019,1,4258.0,14051.4
경기,전용면적 60제곱미터이하,2019,1,4440.0,14652.0
경기,전용면적 60제곱미터초과 85제곱미터이하,2019,1,4216.0,13912.8
경기,전용면적 85제곱미터초과 102제곱미터이하,2019,1,4905.0,16186.5
경기,전용면적 102제곱미터초과,2019,1,4931.0,16272.3
부산,모든면적,2019,1,4068.0,13424.4
부산,전용면적 60제곱미터이하,2019,1,3778.0,12467.4
부산,전용면적 60제곱미터초과 85제곱미터이하,2019,1,4064.0,13411.199999999999
부산,전용면적 85제곱미터초과 102제곱미터이하,2019,1,4066.0,13417.8
부산,전용면적 102제곱미터초과,2019,1,4293.0,14166.9
대구,모든면적,2019,1,3983.0,13143.9
대구,전용면적 60제곱미터이하,2019,1,3977.0,13124.099999999999
대구,전용면적 60제곱미터초과 85제곱미터이하,2019,1,3967.0,13091.099999999999
대구,전용면적 85제곱미터초과 102제곱미터이하,2019,1,4019.0,13262.699999999999
대구,전용면적 102제곱미터초과,2019,1,4067.0,13421.099999999999
광주,모든면적,2019,1,3311.0,10926.3
광주,전용면적 60제곱미터이하,2019,1,3207.0,10583.099999999999
광주,전용면적 60제곱미터초과 85제곱미터이하,2019,1,3313.0,10932.9
광주,전용면적 85제곱미터초과 102제곱미터이하,2019,1,,
광주,전용면적 102제곱미터초과,2019,1,,
대전,모든면적,2019,1,3689.0,12173.699999999999
대전,전용면적 60제곱미터이하,2019,1,,
대전,전용면적 60제곱미터초과 85제곱미터이하,2019,1,3677.0,12134.099999999999
대전,전용면적 85제곱미터초과 102제곱미터이하,2019,1,,
대전,전용면적 102제곱미터초과,2019,1,4877.0,16094.099999999999
울산,모든면적,2019,1,,
울산,전용면적 60제곱미터이하,2019,1,,
울산,전용면적 60제곱미터초과 85제곱미터이하,2019,1,,
울산,전용면적 85제곱미터초과 102제곱미터이하,2019,1,,
울산,전용면적 102제곱미터초과,2019,1,,
세종,모든면적,2019,1,3055.0,10081.5
세종,전용면적 60제곱미터이하,2019,1,3064.0,10111.199999999999
세종,전용면적 60제곱미터초과 85제곱미터이하,2019,1,3063.0,10107.9
세종,전용면적 85제곱미터초과 102제곱미터이하,2019,1,3155.0,10411.5
세종,전용면적 102제곱미터초과,2019,1,2990.0,9867.0
강원,모든면적,2019,1,2359.0,7784.7
강원,전용면적 60제곱미터이하,2019,1,2525.0,8332.5
강원,전용면적 60제곱미터초과 85제곱미터이하,2019,1,2347.0,7745.099999999999
강원,전용면적 85제곱미터초과 102제곱미터이하,2019,1,3068.0,10124.4
강원,전용면적 102제곱미터초과,2019,1,2319.0,7652.7
충북,모든면적,2019,1,2367.0,7811.099999999999
충북,전용면적 60제곱미터이하,2019,1,2261.0,7461.299999999999
충북,전용면적 60제곱미터초과 85제곱미터이하,2019,1,2383.0,7863.9
충북,전용면적 85제곱미터초과 102제곱미터이하,2019,1,2725.0,8992.5
충북,전용면적 102제곱미터초과,2019,1,2689.0,8873.699999999999
충남,모든면적,2019,1,2463.0,8127.9
충남,전용면적 60제곱미터이하,2019,1,2487.0,8207.1
충남,전용면적 60제곱미터초과 85제곱미터이하,2019,1,2437.0,8042.099999999999
충남,전용면적 85제곱미터초과 102제곱미터이하,2019,1,2657.0,8768.1
충남,전용면적 102제곱미터초과,2019,1,2729.0,9005.699999999999
전북,모든면적,2019,1,2380.0,7854.0
전북,전용면적 60제곱미터이하,2019,1,2666.0,8797.8
전북,전용면적 60제곱미터초과 85제곱미터이하,2019,1,2365.0,7804.5
전북,전용면적 85제곱미터초과 102제곱미터이하,2019,1,3052.0,10071.6
전북,전용면적 102제곱미터초과,2019,1,2651.0,8748.3
전남,모든면적,2019,1,2414.0,7966.2
전남,전용면적 60제곱미터이하,2019,1,2152.0,7101.599999999999
전남,전용면적 60제곱미터초과 85제곱미터이하,2019,1,2405.0,7936.5
전남,전용면적 85제곱미터초과 102제곱미터이하,2019,1,2337.0,7712.099999999999
전남,전용면적 102제곱미터초과,2019,1,2664.0,8791.199999999999
경북,모든면적,2019,1,2638.0,8705.4
경북,전용면적 60제곱미터이하,2019,1,2486.0,8203.8
경북,전용면적 60제곱미터초과 85제곱미터이하,2019,1,2626.0,8665.8
경북,전용면적 85제곱미터초과 102제곱미터이하,2019,1,2667.0,8801.1
경북,전용면적 102제곱미터초과,2019,1,2905.0,9586.5
경남,모든면적,2019,1,2932.0,9675.6
경남,전용면적 60제곱미터이하,2019,1,2887.0,9527.1
경남,전용면적 60제곱미터초과 85제곱미터이하,2019,1,2914.0,9616.199999999999
경남,전용면적 85제곱미터초과 102제곱미터이하,2019,1,3173.0,10470.9
경남,전용면적 102제곱미터초과,2019,1,3703.0,12219.9
제주,모든면적,2019,1,3424.0,11299.199999999999
제주,전용면적 60제곱미터이하,2019,1,3804.0,12553.199999999999
제주,전용면적 60제곱미터초과 85제곱미터이하,2019,1,3504.0,11563.199999999999
제주,전용면적 85제곱미터초과 102제곱미터이하,2019,1,3226.0,10645.8
제주,전용면적 102제곱미터초과,2019,1,2952.0,9741.6
서울,모든면적,2019,2,7627.0,25169.1
서울,전용면적 60제곱미터이하,2019,2,7654.0,25258.199999999997
서울,전용면적 60제곱미터초과 85제곱미터이하,2019,2,8141.0,26865.3
서울,전용면적 85제곱미터초과 102제곱미터이하,2019,2,6842.0,22578.6
서울,전용면적 102제곱미터초과,2019,2,7328.0,24182.399999999998
인천,모든면적,2019,2,3590.0,11847.0
인천,전용면적 60제곱미터이하,2019,2,3455.0,11401.5
인천,전용면적 60제곱미터초과 85제곱미터이하,2019,2,3779.0,12470.699999999999
인천,전용면적 85제곱미터초과 102제곱미터이하,2019,2,3492.0,11523.599999999999
인천,전용면적 102제곱미터초과,2019,2,4835.0,15955.5
경기,모든면적,2019,2,4256.0,14044.8
경기,전용면적 60제곱미터이하,2019,2,4444.0,14665.199999999999
경기,전용면적 60제곱미터초과 85제곱미터이하,2019,2,4216.0,13912.8
경기,전용면적 85제곱미터초과 102제곱미터이하,2019,2,5018.0,16559.399999999998
경기,전용면적 102제곱미터초과,2019,2,4945.0,16318.5
부산,모든면적,2019,2,4068.0,13424.4
부산,전용면적 60제곱미터이하,2019,2,3778.0,12467.4
부산,전용면적 60제곱미터초과 85제곱미터이하,2019,2,4064.0,13411.199999999999
부산,전용면적 85제곱미터초과 102제곱미터이하,2019,2,4066.0,13417.8
부산,전용면적 102제곱미터초과,2019,2,4293.0,14166.9
대구,모든면적,2019,2,3988.0,13160.4
대구,전용면적 60제곱미터이하,2019,2,3977.0,13124.099999999999
대구,전용면적 60제곱미터초과 85제곱미터이하,2019,2,3971.0,13104.3
대구,전용면적 85제곱미터초과 102제곱미터이하,2019,2,4019.0,13262.699999999999
대구,전용면적 102제곱미터초과,2019,2,4067.0,13421.099999999999
